id,brand,title,description,price,priceCurrency
74748782,,DDR3 HyperX Fury Blue - 8 Go 1600 MHz - CAS 10,Mémoire DDR3 - PC-12800 - Low-Profile,51.99,EUR
61647965,Omega,Omega Railmaster Denim Co-Axial Master Chronometer NATO Strap,"From the Manufacturer:The original OMEGA Railmaster of 1957 was a practical yet elegant anti-magnetic watch designed for railway staff or anyone who worked close to electrical fields. Today, that industrial spirit and innovation has been updated for a modern collection.In this denim-inspired model, the 40 mm symmetrical case is made from stainless steel with a wave-edged design featured on the back. The vertically brushed “blue jeans” dial includes brushed stainless steel hands and recessed hour-markers which are all filled with light grey Super-LumiNova. There is also a beige central seconds hand and transferred “Railmaster” indication which delivers a classic touch.The watch has a blue denim and leather NATO strap as well as an oriented caseback featuring a NAIAD LOCK design to keep the wording in position. The watch is driven by the OMEGA Co-Axial Master Chronometer Calibre 8806, making it resistant to magnetic fields of 15,000 gauss.",4900,USD
830028,,"Jabra BIZ 2400 II Mono 3-1 BIZ 2400-2420, NC",Jabra BIZ 2400 II is a corded professional headset that delivers outstanding sound at both ends of the call. Ultra-noise-cancellation microphone eliminates background noise Crystal clear HD voice and HIFI sound for music and talk Unbreakable boom arm for unmatched durability 40% lighter than competing headsets Larger ear cushions provide passive noise protection to improve concentration,1512,HKD
14622160,Hikvision,Hikvision DS-1273ZJ-140 Bracket,GeneralMaterial:Aluminum alloyColor:whiteDimension:140mm x 182mm x 120mmWeight:Approx.: 703gFits:23x6 & 2365DownloadDatasheet,249,DKK
26830294,,"LaCie Rugged IP54 4TB 2.5\"" HDD Thunderbolt3 & /USB3.1 Type C w/integrated cable",,279,EUR
89895212,,Cooler Master CPU Cooler Hyper H411R,Product details of COOLER MASTER H411R HYPER WHITE LED CPU COOLER (RR-H411-20PW-R1)Hyper H411RRR-H411-20PW-R1Intel® LGA 2066 / 2011-3 / 2011 / 1151 / 1150 / 1155 / 1156 / 1366 / 775 socketAMD® AM4 / AM3+ / AM3 / AM2+ / AM2 / FM2+ / FM2 / FM1 socketOutstanding Performance in a Compact Size (especially Mini-ITX)Direct Contact Technology with 4 HeatpipesPrecise Combination of Air Flow and HeatsinkSnap and Play,79,MYR
85471562,,"Sandisk Extreme V30, 256GB microSD UHS-I Card - SDSQXA1-256G-GN6MA","FAST ENOUGH TO KEEP UP WITH THE ACTIONGet extreme speeds for fast transfer, app performance, and 4K UHD.2 Ideal for your Android™ smartphone, action cameras or drones, this high-performance microSD card does 4K UHD video recording, Full HD video and high-resolution photos. The super-fast SanDisk Extreme® microSDXC™ memory card reads up to 160MB/s* and writes up to 90MB/s.* Plus, it’s A2-rated, so you can get fast application performance for an exceptional smartphone experience.7SAVE TIME TRANSFERRING CONTENTQuick read speeds of up to 160MB/s* let you transfer 1000 high-resolution photos and 30 minutes of 4K video (24GB) in less than 3 minutes.8WRITE SPEEDS OF UP TO 90MB/S*Capture fast-action photos or shoot 4K UHD video2 with write speeds of up to 90MB/s.*The SanDisk Extreme® microSDXC™ UHS-I Card lets you shoot more and faster.GREAT FOR CAPTURING 4K UHD VIDEO2Ideal for recording outdoor adventures, weekend trips, or sporting events without skipping frames. With up to 400GB1, the SanDisk Extreme® microSD™ UHS-I card lets you capture uninterrupted 4K UHD and Full HD video with its UHS Speed Class 3 (U3) and Video Speed Class 30 (V30) ratings.5LOAD APPS FASTER WITH A27Get faster app performance for an outstanding smartphone experience thanks to the SanDisk Extreme® microSD card’s A2 Specification.DURABLE DESIGN FOR USE IN EXTREME ENVIRONMENTSSanDisk Extreme® microSDHC™ and microSDXC™ UHS-I Cards are shockproof, temperature-proof, waterproof, and X-ray-proof,4 so you can enjoy your adventures without worrying about the durability of your memory card.COMPATIBLE WITH MOBILEMATE® USB 3.0 READERUse the MobileMate® USB 3.0 microSD™ Card Reader with transfer speeds of up to 160MB/s*, so you can move big files fast, move a lot of files fast or just make frequent file transfers that much quicker.",36.00,KWD
74879258,,Omega Railmaster Co‑Axial Master Chronometer Men's Watch,"The original OMEGA Railmaster of 1957 was a practical yet elegant anti-magnetic watch designed for railway staff or anyone who worked close to electrical fields. Today, that industrial spirit and innovation has been updated for a modern collection.In this denim-inspired model, the 40 mm symmetrical case is made from stainless steel with a wave-edged design featured on the back. The vertically brushed “blue jeans” dial includes brushed stainless steel hands and recessed hour-markers which are all filled with light grey Super-LumiNova. There is also a beige central seconds hand and transferred “Railmaster” indication which delivers a classic touch.The watch has a blue denim and leather NATO strap as well as an oriented caseback featuring a NAIAD LOCK design to keep the wording in position. The watch is driven by the OMEGA Co-Axial Master Chronometer Calibre 8806, making it resistant to magnetic fields of 15,000 gauss.",3700.00,USD
38468895,,CORSAIR8gb (1x8gb) Ddr4 2133mhz Dimm CMV8GX4M1A2133C15,"CORSAIR CMV8GX4M1A2133C15 8gb (1x8gb) Ddr4 2133mhz Dimm 15-15-15-36 288-pin, Lifetime Warranty",49,AUD
33646066,Swiss Military Hanowa,Swiss Military Hanowa06-4307.30.007 Undercover Multifunction montre,Swiss Made Gents Watch with Day-Date,169.95,EUR
33839918,,SWITCH TP-LINK 24 PORT 10/100 RACK 19,,47.848777,EUR
70108616,Maxxis,Maxxis Maxxis Minion DHR2 29 x 2.3 Folding Bead,The new incarnation of the Minion DHR. Ready to shred any line.,110.00,CAD
4225266,,Corsair Vengeance RGB Pro 16GB 2x8GB 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model - White | CMW16GX4M2C3000C15W,DDR4 3000 (PC4 24000) Timing 15-17-17-35 CAS Latency 15 Voltage 1.35V,390.00,AED
3777655,LOGITECH,Logitech G402 Gaming Mouse USB Siyah 910-004068,Mouse RengiSiyahPc BalantsUSBGaranti Sresi24 AyMouse Tular8 Tu_1_Scrollznrlk4000 dpiMouse TipiOptikMouse UyumluluuNotebook ve Pc,,
48305046,,Lacie 5TB USB-C Mobile Drive prenosni disk,,,
22143867,Canon,Canon Canon ink tank PGI-220 black,"This Pigment Black Ink Tank produces professional document quality with crisp, smudge-resistant text.",14.99,USD
75290147,SanDisk,SanDisk iXpand Flash-Laufwerk für iPhone und iPad 64GB,"iXPAND FLASH DRIVEFree up space on your iPhoneEXTRA STORAGE FOR YOUR IPHONE AND IPAD1Designed to be the perfect companion for your iPhone, the iXpand Flash Drive offers an easy way to free up space on your iPhone, automatically backs up your camera roll, and even lets you watch popular-format videos straight from the drive4. The drive has both a flexible Lightning connector that works with most cases and a USB 3.0 connector to plug into your Mac computer or PC so you can easily move your stuff where you want it. The iXpand Flash Drive also includes encryption software that lets you password-protect files, so you can share your content while keeping sensitive files secure across your devices5. Take all the photos and videos you want—the iXpand Flash Drive delivers a fast and simple way to free up space on your iPhone so that you’re always ready to capture more memories. FREE UP SPACE FAST!Free up space on your iPhone or iPad quickly with the iXpand Flash Drive1. Simply plug in the Lightning connector and you can easily move photos, videos and other files off your device and onto the drive. From there, you can transfer the files onto a Mac computer or PC or store them on the drive. AUTOMATIC PHOTO BACKUPSet the iXpand mobile app to automatically back up your iPhone or iPad camera roll anytime the drive is connected2. No need to manually select which photos to back up. Every time you plug it in, it does the work for you. WATCH YOUR VIDEOS ON THE MOVEThe iXpand Flash Drive supports popular video formats (.WMV, .AVI, .MKV, .MP4, .MOV) so you can store and watch videos straight from the drive3, making it a terrific travel companion. WORKS WITH MOST CASESThe iXpand Flash Drive is designed with a flexible connector to plug directly into your iPhone or iPad without having to remove your case. Now available, the iXpand Flash Drive also comes in a version built for the OtterBox uniVERSE case system8. USB 3.0 HIGH-SPEED TRANSFERSPlug the drive into your computer’s USB 3.0 port and you can transfer files in a flash. iXpandMOBILE APPAvailable from the App Store, the iXpand Drive app makes it easy to manage your photos and videos and also enables you to watch popular video formats3 directly from the drive.1. Supports iPhone 5 and newer, iPad Air, iPad with Retina display (4th generation), iPad mini with Retina display, iPad mini and newer, iXpand Drive app and iOS 8 required.2. Available for download from the App Store. iOS 8 required. Setup automatic backup within app settings.3. Support for .WMV, .AVI, .MKV, .MP4, .MOV video formats. DRM-protected content cannot be streamed. Check with the content provider for playback restrictions.4. Supports iPhone 5 and newer, iPad Air, iPad with Retina display (4th generation), iPad mini with Retina display, iPad mini and newer, iXpand Drive app and iOS 8.2 required. Support for .WMV, .AVI, .MKV, .MP4, .MOV video formats. DRM-protected content cannot be streamed. Check with the content provider for playback restrictions.5. Password protection uses 128-bit AES encryption and is supported by iOS 8.2, Mac OS X v10.6+, Windows Vista®, Windows® 7, Windows 8 and Windows 10. FOR CHINA: Password protection is supported by iOS 8, Mac OS X v10.6+, Windows® XP, Windows Vista®, Windows® 7, Windows 8 and Windows 10.6. 1GB=1,000,000,000 bytes. Actual user storage less.7. see www.sandisk.com/wug8.Case sold separately.",28.76,EUR
98866039,,Pen Drive 3.0 64Gb Se9G2 Kingston Silver,,18.26,
84323392,Brother,Brother Brother HL-L5200DW Black and White Laser Printer Wireless Networkable with Auto Duplexer - 40PPM - AIRPRINT,Brother HL-L5200DW Black and White Laser Printer Wireless Networkable with Auto Duplexer - 40PPM - AIRPRINT,339.00,AUD
15880732,,Sony Alpha SEL50F18F FE 50mm f/1.8,Standard prime lens for Sony E-mount mirrorless cameras,,
37876390,,"DS-3E0326P-E : 24 100M Ethernet Ports, 2 1000M uplink port, 802.3af/at, PoE power budget 370W","Network Ports26PoE Port24, 10/100Mbps RJ45 portsUplink Port2, 1000M Combo PortNetwork ProtocolIEEE802.3,802.3u,802.3x, 802.3af, 802.3atSwitching Capacity8.8GbpsMax. Forwarding Rate6.55MppsHigh Priority PortsPorts 1-8Forwarding ModeStore-and-forwardDownload Specification",20700.00,THB
71989322,RAM,RAM Triple 25mm Ball Connector (RAM-B-289U),"Triple adapter 25mm Balls, to suit any RAM-B-201, 201C, 201A, or any RAM-B components.",66.00,AUD
15396241,,"Asus® TUF X470-PLUS GAMING - AMD® X470 Chipset - Ryzen, Athlon and A-series AMD® Processors for Socket AM4","AMD X470 ATX gaming motherboard with Aura Sync RGB LED lighting, DDR4 3200MHz support, 32Gbps M.2, and native USB 3.1 Gen 2.GPU Temperature Sensing & Fan Xpert 4 Core: Ensures every fan achieves the best balance of cooling performance and acousticsTUF Protection: SafeSlot, ESD Guards, DDR4 overvoltage protection, Digi+ VRM, and stainless-steel back I/O for long-term reliabilityMilitary-grade TUF Components: TUF LANGuard, TUF Chokes, TUF Capacitors, and TUF MOSFETs for maximum durabilityExclusive DTS® Custom audio: Delivers positional cues to stereo headphones, helping you to pinpoint enemies and actionAura Sync RGB: Synchronize LED lighting with a vast portfolio of compatible PC gearSPECIFICATIONSBrandAsusSeriesTUFModelTUF X470-PLUS GAMINGCPUAM4 socket for AMD Ryzen 2nd Generation/ Ryzen with Radeon Vega Graphics/ Ryzen 1st Generation/7th Generation A-Series/Athlon X4 ProcessorsSupports CPU up to 8 cores**Due to CPU limitation, CPU cores supported varies by processor.**Please refer to CPU Support List for more information.ChipsetAMD X470 ChipsetMemoryAMD Ryzen 2nd Generation /Ryzen with Radeon Vega Graphics/ Ryzen 1st Generation Processors4x DIMM, max. 64GB, DDR4 3200(O.C.)/3000(O.C.)/2800(O.C)/2666/2400/2133 MHz, un-buffered memoryAMD 7th Generation A-Series/Athlon X4 Processors4x DIMM, max. 64GB, DDR4 2400/2133 MHz,un-buffered memoryDual channel memory architecture*Hyper DIMM support is subject to the physical characteristics of individual CPUs.**Please refer to Memory Support List for more information.Expansion SlotsAMD Ryzen 2nd Generation/ Ryzen 1st Generation Processors1x PCI Express 3.0/2.0 x16 slot(max.@x16 mode)AMD Ryzen with Radeon Vega Graphics/ 7th Generation A-Series/Athlon X4 Processors1x PCI Express 3.0/2.0 x16 slot(max.@x8 mode)AMD X470 Chipset:1x PCI Express 2.0 x16 slot(max.@x4 mode)3x PCI Express 2.0 x1 slotsVGAIntegrated Graphics in the AMD Ryzen with Radeon Vega Graphics/ 7th Generation A-Series APUMulti-VGA output support: HDMI, DVI-D ports- Supports HDMI 1.4b with max. resolution 4096 x 2160@24Hz / 2560 x 1600@60Hz- Supports DVI-D with max. resolution up to 1920 x 1200 @60Hz- Maximum shared memory of 2048 MBMulti-GPU supportSupports AMD CrossFireX TechnologyStorageAMD Ryzen 2nd Generation/ Ryzen with Radeon Vega Graphics*/ Ryzen 1st Generation Processors- M.2_1 socket 3 with M Key, Type 2242/2260/2280/22110(PCIE 3.0 x4 and SATA modes)storage devices supportAMD 7th Generation A-Series*/ Athlon X4 Processors- M.2_1 socket 3 with M Key, Type 2242/2260/2280/22110(SATA mode)storage devices supportAMD X470 Chipset:- M.2_2 socket 3 with M Key, Type 2242/2260/2280(PCIE 3.0 x2 and SATA modes)storage devices support- 6x Serial ATA 6.0 Gb/s connectors with RAID 0, RAID 1 and RAID 10 support*Supports NVMe RAID configurations via onboard M.2 storagesLANRealtek 8111H Gigabit LAN ControllerAudioRealtek ALC 887-VD2 8-Channel High Definition Audio CODEC- Exclusive DTS Custom for GAMING Headsets- Audio Shielding: Ensures precision analog/digital separation and greatly reduces multi-lateral interference- Dedicated audio PCB layers: Separate layers for left and right channels to guard the quality of the sensitive audio signals- Premium Japanese audio capacitors: Provide warm, natural and immersive sound with exceptional clarity and fidelity.- Supports jack-detection and front panel jack-retaskingAudio Cover: Effective shielding preserves the integrity of audio signals to ensure best quality.*Use a chassis with HD audio module in the front panel to support an 8-channel audio output.USBAMD Ryzen 2nd Generation/ Ryzen with Radeon Vega Graphics/ Ryzen 1st Generation/7th Generation A-Series/Athlon X4 Processors- 3x USB 3.1 Gen1 (up to 5Gbps) ports (2 type A at back 1 type C at back)AMD X470 chipset- 2x USB 3.1 Gen 2 (up to 10 Gbps) ports (2 ports at back)- 4x USB 3.1 Gen 1 (up to 5Gbps) ports (4 ports at mid-board)- 6x USB 2.0 ports (2 ports at back,4 ports at mid-board)Back Panel I/O Ports1x PS/2 keyboard/mouse combo port1x HDMI port1x DVI-D port1x LAN (RJ-45) port2x USB 3.1 Gen 2 (up to 10 Gbps) ports(Type A,teal blue)1x USB 3.1 Gen 1 (up to 5 Gbps) port (Type C)2x USB 3.1 Gen 1 (up to 5 Gbps) ports(Type A, blue)2x USB 2.0/1.1 ports3x Audio jacks support 8-channel audio output2x USB 3.1 Gen 1(up to 5 Gbps) connectors support additional 4 USB 3.1 Gen 1 portsInternal I/O Connectors2x USB 2.0/1.1 connectors support additional 4 USB 2.0/1.1 ports6x SATA 6.0Gb/s connectors1x M.2 Socket 3 for M Key, type 2242/2260/2280/22110 devices support(both SATA & PCIE mode)1x M.2 Socket 3 for M Key, type 2242/2260/2280 devices support (both SATA & PCIE mode)1x CPU Fan header (4-pin) for both 3-pin(DC mode) and 4-pin(PWM mode) CPU coolers control with auto detection support3x Chassis Fan connectors (4-pin) for both 3-pin(DC mode) and 4-pin(PWM mode) coolers control with auto detection support1x AIO Pump header (4-pin)1x COM connector1x AURA RGB header1x Front panel audio connector1x 24-pin EATX Power connector1x 8-pin ATX 12V Power connector1x 2-pin Clear CMOS1x S/PDIF out header1x System Panel connectorBIOS256 Mb Flash ROM, UEFI AMI BIOS, PnP, SM BIOS 3.0, ACPI 6.0, Multi-language BIOS, ASUS EZ Flash 3, ASUS CrashFree BIOS 3, My Favorites, Last Modified log, F12 PrintScreen, ASUS User Profile,ASUS DRAM SPD (Serial Presence Detect) memory information, F6 Qfan Control,F4 AURA ON/OFF,F9 SearchManageabilityDMI 3.0, WOL by PME, PXEAccessories2x Serial ATA 6.0Gb/s cables1x I/O shield1x M.2 screw package1x TUF Gaming Sticker1x TUF Certification card1x User's manualSupport DVDDriversASUS UtilitiesAnti-virus software (OEM version)Operating System SupportWindows 10 (64-bit)Form FactorATX Form Factor, 12"" x 9.6"" (30.5 cm x 24.4 cm)Warranty InformationWarranty3 Year Warranty",3269.0,ZAR
67505927,RAM Mounts,RAM-B-408-75-1-UN7U,RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail BasePart #: RAM-B-408-75-1-UN7UUPC: 793442951176,107.00,AUD
36532408,,Asus TUF X470-Plus Gaming Socket AM4 ATX AMD,"GPU Temperature Sensing & Fan Xpert 4 Core: Ensures every fan achieves the best balance of cooling performance and acoustics TUF Protection: SafeSlot, ESD Guards, DDR4 overvoltage protection, Digi+ VRM, and stainless-steel back I/O for long-term reliability Military-grade TUF Components: TUF LANGuard, TUF...",185.00,EUR
23324507,Xiaomi,TELEFONO MOVIL SMARTPHONE XIAOMI REDMI NOTE 8T GREY - 6.3PULGADAS - 64GB ROM - 4GB RAM - 48+8+2+2,TELEFONO MOVIL SMARTPHONE XIAOMI REDMI NOTE 8T GREY - 6.3PULGADAS - 64GB ROM - 4GB RAM - 48+8+2+2 Smartphones,188.0219,EUR
3579536,,Omega Seamaster 210.30.42.20.06.001,,,
15280298,Asus,ASUS ROG STRIX B550-F GAMING AMD AM4 B550 Chipset ATX Motherboard,"ATX, Dual Channel DDR4, 1 x PCIe 4.0 x16, 1 x PCIe 3.0 x16, 3 x PCIe 3.0 x1,2 x M.2, 2.5G Ethernet, USB 3.2 Gen 2, HDMI, DisplayPort",183.40,GBP
72819377,,WD HDD 4TB My Passport Black,WD HDD 4TB My Passport Black Hard diskovi,338.40,BAM
58846257,Ernie Ball,Ernie Ball Beefy Slinky 11-54 Electric Set,Ernie Ball Beefy Slinky Electric Strings - 11-54 GAUGE,7.49,GBP
71576647,GIGABYTE,"240GB Gigabyte 2.5\"" SATA 3.0 SSD","SUPERIOR PERFORMANCE & STABILITYIntroducing the Gigabyte 240GB 2.5\"" SATA SSD, featuring great sequentialread/write speed. This 2.5\"" form factor features a height of just 7mm and a SATA6.0Gb/sinterface. Discover incredible computing with impressive storagecapabilities and experience an SSD that includes SSD Tool Box, the applicationthat assists users in monitoring their SSD Status.Form Factor: 2.5-inch internal SSDInterface: SATA 6.0Gb/sTotal Capacity: 240GB*Warranty: Limited 3-yearsSequential Read speed : up to 500MB/s**Sequential Write speed : up to 420MB/s**TRIM & S.M.A.R.T supportedNote: 1GB = 1billion bytes. Actual useable capacity may vary.*Speeds based on internal testing. Actual performance mayvary**SpecificationsCapacity– 240GBEdition– Gigabyte SSDForm Factor– 2.5\""Height– 7mmInterface– SATA 3.0 (6Gb/s)Host Controller Interface– AHCIFlash Memory Type– NAND FlashMax. Read– 500MB/sMax. Write– 420MB/sDRAM Cache Memory– N/AMax. Random Read 4K– 50,000IOPSMax. Random Write 4K– 75,000IOPSLatencyN/ASpecial FeaturesGigabyte SSD Tool Bbox SupportS.M.A.R.T SupportTRIM SupportPower Consumption (active)– 2.61WMax. Endurance Rating– 100TBWMTBF– 2,000,000HoursConnectivity– 1x SATA 3.0 (6Gb/s)OS Support– Windows OSBracket– N/ADimensions– 69.85×7×100 mm (WxHxD)",99.00,NZD
80102860,,"Canon 6448B001 (CLI-251XL) Ink Cartridge, HY Black, OEM",OEM Canon CLI-251XL HY Black Ink CartridgeCompatible with:PIXMA iP7220PIXMA iP8720PIXMA iX6820PIXMA MG5420PIXMA MG5422PIXMA MG5520PIXMA MG5522PIXMA MG5620PIXMA MG6320PIXMA MG6420PIXMA MG6620PIXMA MG7120PIXMA MG7520PIXMA MX722PIXMA MX922,29.99,USD
18756772,,Daniel Wellington Classic Black Cornwall Rose Gold 36mm Watch,"With its distinctive dial and all-black NATO strap, the Classic Black Cornwall is a true eye-catcher that embodies the timeless and elegant characteristics of our flagship Classic collection. With a sleek design and a captivating essence, this is a modern Classic made for every occasion.",239.00,SGD
9545150,,Seagate Exos X10 Enterprise 3.5'' HDD 10TB 512E SATA Hyperscale,,367.18,USD
5802820,,DVR Hikvision TurboHD 8 canale DS-7208HQHI-K1,"DVR Hikvision TurboHD 8 canale DS-7208HQHI-K1; 3MP; 8TurboHD/AHD/Analog interface input, 8-ch video and 1-ch audio input, H.265/H.265+compression, 1 SATA interface, CH01 and 02: 3MP @ 15fps,CH03-08:1920×1080P@15 fps/ch, support CVBS output, standalone 1U case",402.42,RON
1367517,Samsung,Samsung 860 PRO 1TB SSD 2-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive,"860 PRO 1TB SSD 2-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive. Get industry-leading reliability with the 860 PRO. Powered by the latest V-NAND technology and a robust algorithm-based controller, it readily handles heavy workloads of high-end PCs, workstations and NAS (Network Attached Systems) to give lasting assurance to gamers, IT and creative professionals.",299.99,USD
84698874,Fujifilm,Fujifilm XF 80mm f/2.8 R LM OIS WR Macro,"This lens features a focal length equivalent to 122mm (on a 35mm format), a maximum aperture of f/2.8, and 1.0x magnification factor, a first in the X Series interchangeable lens range.",21595,ZAR
72520457,,"Remo 10\"" Pinstripe Clear Tom/ Snare Head.","Remo 10\"" Pinstripe Clear Tom/ Snare HeadThe Remo clear Pinstripeheads are made up of two 7-mil Mylar plies, and have quick decay, making them the head of choicefor the “fat” sounds of Pop, Rock and R&B and for those who want a low pitched sound with moderate attack and response characteristics.Code:PS-0310-00",21.50,GBP
30429353,,Kingston SD 32GB Class 10,Kingston SD 32GB Class 10 Memorije kartice,16.56,BAM
45309967,,"Apple iPad Air 10,5 Wi-Fi 256GB Silver (2019)",,3199.00,PLN
84336913,Shimano,Shimano Dura-Ace CS-R9100 11-25T 11sp Cassette,"Match your riding style as well as your chosen terrain with Shimano's lightweight Titanium Dura Ace CS-R9100 11-Speed Cassette. New combinations of gearing options have been added including expanded choices for gearing appropriate to wheels, climbers, and the punchers who demand the best of both worlds, but the cassette's feathery construction combination of titanium and nickel-plated steel cogs (along with alloy and carbon carrier) remain tried, true and unaltered. The CS-R9100 Shimano 11-25T cassette with hyper-glide is most definitely a welcome addition to the cassette line up and provides the Dura Ace R9100 series, on the back end of the drivetrain, with a wider range of graduation, along with fast, accurate and smooth shifting in all situations. No matter if, you are up shifting or down shifting, the Dura Ace R9100 cassette stands out above all others through its' reliable and easy shifts.",320.99,AUD
52249526,,"Corsair Vengeance LPX, 16GB, DDR4 memory module 2133 MHz","Vengeance LPX, 16GB, DDR4, 2133MHz, XMP 2.0",66.671001,EUR
1273527,,Audio-Technica ATH-AD500X Headphone,"Newly designed 53 mm drivers with CCAW voice coils reproduce remarkably natural sound, with impactful bass and outstanding vocal projection.",179.00,AUD
11728510,,"ASUS PG248Q 61 cm (24\"") 1920 x 1080 Pixels Full HD LED Zwart",60.96 cm (24,459.00,EUR
62825929,Blaze,Blaze Grill Cart for Blaze 3 Burner Pro SKU BLZ-3PRO-CART,Blaze Cart for Blaze 3 Burner Pro grill SKU BLZ-3PRO-CARTBlaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART Features:Folding side shelves for easier storage / mobilityStainless steel construction is durable in outdoor conditionsTwo drawers add practical storage for your BBQ accessories2 folding side shelves provide a convenient work area while grillingStainless Steel exterior for easy cleaning4 heavy duty casters allow you to re-position the grill for maximum mobilityBlaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART Description:Blaze 3 Burner Pro Cart Only SKU BLZ-3PRO-CART. BLZ-3PRO-CART.This Blaze stainless steel grill cart is specifically designed to house the Blaze Professional 3 burner gas grill. The two stainless steel side shelves keep your BBQ tools at hand and provide a convenient work area while you cook. The Blaze grill cart also features one front door with a rounded handle to access the cabinet below the grill where you can store your propane tank. It also features two drawers with rounded handles to store your grill cover and BBQ accessories. The cart is warranted for lifetime to the original owner against defects in manufacturing and workmanship. This warranty extends to the original purchaser against manufacture defects for products purchased for ordinary single-family home use.,1099.99,USD
1857352,Znaka: Originlne,Originlny toner Xerox 106R01162 (lt),Originlny spotrebn materil pre tlaiarne XEROX,439.9,EUR
78194247,,Jabra Evolve 20 Duo UC USB Headset,Jabra Evolve 20 Duo UC USB Headset,39.34,GBP
3970721,,SONY FE 24-240mm F3.5-6.3 OSS Lens - SEL24240,description,4.3769E3,SAR
60248376,,"Hikvision Unmanaged Switch: 24 POE Ports, 100Mbps","DS-3E0326P-E is an 24 x 10/100Mbps ports unmanaged switch that requires no configuration and provides 24 PoE (Power over Ethernet) ports. It can automatically detect and supply power with all IEEE 802.3af/at compliant Powered Devices (PDs). In this situation, the electrical power is transmitted along with data in one single cable allowing you to expand your network to where there are no power lines or outlets, where you wish to fix devices such as IP Cameras.FEATURESIEEE 802.3at and IEEE 802.3af Power over Ethernet (PoE) compliant24 x 10/100Mbps Auto-MDIX PoE portsUp to 250m transmissionProvides up to 30 watts per PoE portPoE power budget 370W4kV surge protection for PoE portsIEEE 802.3x flow control supportPlug-and-play installation8.8 Gbps switching fabric2.75 Mbits RAM Data Buffer4K MAC address entriesSturdy metal enclosureWARRANTY: 3 years back-to-base manufacturer warranty Tech SpecsHikvision Unmanaged Switch: 24 POE Ports, 100Mbps - DS-3E0326P-EModelDS-3E0326P-EPortsNetwork Ports26PoE Port24, 10/100Mbps RJ45 portsUplink Port2, 1000M Combo PortStandardNetwork ProtocolIEEE802.3,802.3u,802.3x, 802.3af, 802.3atPerformanceSwitching Capacity8.8GbpsMax. Forwarding Rate6.55MppsHigh Priority PortsPorts 1-8Forwarding ModeStore-and-forwardMAC Address Table4kFlow ControlIEEE802.3x full duplexPower Over EthernetPoE StandardIEEE802.3af, IEEE802.3atPoE Power Budget370WWorking ModeExtend On:250m,10M,CAT 5eExtend Off:100mGeneralPower Supply100-240V AC, 50/60HzPower Consumption≤440WSurge Protection4KVWorking TemperatureTemperature: 0℃-40℃Working HumidityHumidity: 10%-90% , non-condensingStorage TemperatureTemperature: -40℃-70℃Storage HumidityHumidity: 5%-90% , non-condensingWeight4.29kgDimension440mm*285mm*43mmAccessoriesSFP modules (Optional)HK-1.25G-20-1550: 1000M SFP module, TX1550nm/RX1310nm, LC, single-mode single-fiber, 20km HK-155M-20-1550: 100M SFP module, TX1550nm/RX1310nm, LC, single-mode single-fiber, 20kmVideosHikvision Company IntroductionDownloadsDatasheetsHikvision Unmanaged Switch: 24 POE Ports, 100Mbps -DS-3E0326P-E",809.60,AUD
46365731,,SANDISK EXTREME MICRO SDHC 32GB 100MB/S C10 U3,"Capture more fast action and record more Full HD or 4K UHD video2 with your Android based smartphone, interchangeable-lens camera, drone or GoPro® action camera. The SanDisk Extreme microSD UHS-I Cards are built tough for extreme durability under challenging environmental conditions. Extreme speeds let you capture every detail of adventure and take the wait out of transferring your videos between devices.Product DescriptionCapture more fast action and record more Full HD or 4K UHD video2 with your Android based smartphone, interchangeable-lens camera, drone or GoPro® action camera. The SanDisk Extreme microSD UHS-I Cards are built tough for extreme durability under challenging environmental conditions. Extreme speeds let you capture every detail of adventure and take the wait out of transferring your videos between devices. WarrantyWarranty:LIMITED LIFETIME",2.999E1,NZD
52522985,Sony,Sony 70-200mm f4.0 G OSS E Mount series Lens,"70–200mm power zoom G lens with Optical SteadyShot for stable images, F4 aperture and two ED glass elementsTelephoto zoom, Sony G LensSuper Sonic wave Motor35mm Full Frame, E-mount",957.5,GBP
96130409,,"Samsung Portable SSD T5 - 2TB SSD - 2 TB - 1\"" - USB 3.1 Gen 2","SSD (Solid state drive), 2 TB, ekstern ( bærbar ), USB 3.1 Type C, AES 256-bit hardware kryptering, dyb sort",2204.00,DKK
39290581,,Hikvision 8-Channel 720p HD-TVL Turbo DVR - DS-7208HQHI-K1,DescriptionSupport H.265 Pro+/H.265 Pro/H.265 Video CompressionSupport HDTVI/AHD/CVI/CVBS/IP Video InputAudio Via Coaxial CableMaximum 6/12/24 IP Cameras Input (up to 6 MP)Maximum 800m for 1080p And 1200m For 720p HDTVI Signal TransmissionUp To 10TB Capacity Per HDDWarranty3 YearsFULL SPEC SHEET - CLICK HERE,2.125E3,ZAR
