id,brand,title,description,price,priceCurrency
76750630,,Switch Cisco WS-C2960X-24PD-L,"Cisco® Catalyst® 2960-X Series Switches are fixed-configuration, stackable Gigabit Ethernet switches that provide enterprise-class access for campus and branch applications- Device Type: Switch - 24 ports - managed.- Enclosure Type: Rackmount.- Ports: 24 x 10/100/100. - Performance: Switching capacity: 100 Gbps - Forwarding performance: 71.4 Mpps. - Features: Gigabit Small Form-Factor Pluggable (SFP), FlexStack Plus for stacking of up to 8 switches with 80 Gbps of stack throughput (optional), Cisco EnergyWise, Cisco Auto QoS, Quality of Service (QoS), Cisco Smart Install, Cisco Auto SmartPorts,Cisco Smart Troubleshooting, Power over Ethernet PoE (IEEE 802.3af): 24 ports up to 15.4W, PoE+ (IEEE 802.3at): 12 ports up to 30W - Available PoE: 370W, Dynamic Host Configuration Protocol (DHCP), Autonegotiation, Dynamic Trunking Protocol (DTP), Port Aggregation Protocol (PAgP), Link Aggregation Control Protocol (LACP), Automatic media-dependent interface crossover (MDIX), Unidirectional Link Detection Protocol (UDLD), Switching Database Manager (SDM), Local Proxy Address Resolution Protocol (ARP), Smart Multicast, with Cisco FlexStack-Plus technology, Internet Group Management Protocol (IGMP), Multicast VLAN Registration (MVR), Per-port broadcast, multicast, and unicast storm control, Voice VLAN, Cisco VLAN Trunking Protocol (VTP), Remote Switch Port Analyzer (RSPAN), Layer 2 trace route, Trivial File Transfer Protocol (TFTP), Network Timing Protocol (NTP).",32900,BRL
14938274,,Cappello New Era NY Yankees MLB 9Fifty Cap,,3.19E1,EUR
14451252,HIKVISION,32CH HIKVISION 2MP DVR HDMI TURBO 1080P DS-7332HQHI-K4,32CH HIKVISION 2MP DVR HDMI TURBO 1080P DS-7332HQHI-K4,0.00,GBP
47528026,,Viper Mini Ambidextrous Gaming Mouse,"Born to push the very limits of ultra-lightweight gaming, the Razer Viper Mini takes up a smaller form that remains just as big in performance. Shortening its length and grip width, we’ve worked with enthusiasts and esports athletes to hone its design even further, ensuring that absolute control now belongs in the hands of more gamers—so take hold of our leanest and lightest gaming mouse yet.61G ULTRA-LIGHTWEIGHT DESIGNThe ambidextrous chassis has shaved off more weight, so you can enjoy even swifter swipes, yet remains as durable and solid as ever. Recommended for gamers with small to medium hand sizes, this ultra-lightweight gaming mouse is best suited for those who favor claw or fingertip grip styles.RAZER™ OPTICAL MOUSE SWITCHUtilizing an infrared light beam to register every click, the switches in this light gaming mouse actuate with an industry-leading response time of 0.2 milliseconds. Because it no longer requires traditional physical contact, this form of actuation removes the need for debounce delay and never triggers unintended clicks, giving you closer control and flawless execution.RAZER CHROMA™ RGB UNDERGLOWWith 16.8 million colors and a range of dynamic lighting effects you can program or create from the ground up via Razer Synapse 3, the Razer Viper Mini displays no shortage of character and personality as part of your battle station.RAZER SPEEDFLEX CABLEThe Razer Viper Mini’s cable has greater flexibility and is designed to produce minimal drag, so that you can perform quicker, more fluid swipes for a higher degree of control.",50.79,EUR
10521942,,Samsung 970 EVO M.2-2280 500GB,Cheap SSD with a capacity of 500GB and super Smooth 3400Mbps read speed and amazingly Smooth 2300Mbps write speed.,7.591E1,GBP
25555487,,Pen Drive 64GB DataTraveler SE9 G2 USB 3.0 KINGSTON,,"11,90 €",EUR
5727991,Kingston,Kingston Hyperx Fury Black Series,,349,SEK
54677975,Fujifilm,Fujifilm FUJINON XF 23/2 R WR,,44888,EUR
21922988,Epson,Epson mainterance unit C13T619000 (T6190),maintenance tank,111.11,PLN
9480501,,AF-S 24–85mm f/3.5–4.5G ED,A high quality G-type standard zoom lens.,4511.55,HRK
60950283,,Fujifilm Instax Square Instant Film - 10 Photos,The Fujifilm Instax Square Instant Film is for use with the Fuji Instax Square SQ10 Camera. This pack of Fuji Instax Square film contains 10 photos and will produce fantastic mini images at 62x62mm on a film size of 86x72mm. You can also write on the white border with non water based pens.,11.99,GBP
30033163,HIKVISION,8CH POC 8MP HIKVISION DVR HDMI TURBO DS-7208HUHI-K2/P,8CH POC 8MP HIKVISION DVR HDMI TURBO DS-7208HUHI-K2/P,0.00,GBP
70108616,Maxxis,Maxxis Maxxis Minion DHR2 29 x 2.3 Folding Bead,The new incarnation of the Minion DHR. Ready to shred any line.,110.00,CAD
18666609,,LOGITECH G402 GAMING MOUSE HYPERION FURY,TECHNICAL SPECIFICATIONSFusion Engine hybrid sensor8 programmable buttonsOn-the-fly DPI Switching32-bit ARM processor1 millisecond reportHigh-speed clickingFull-speed USBTRACKINGResolution: 240-4000 dpiMax. acceleration: >16G 1Tested on Logitech G240 Gaming Mouse PadMax. speed: >500 ips 2Tested on Logitech G240 Gaming Mouse Pad,68.0001,GBP
79398825,,WD BLUE 250GB M.2 SSD DRIVE,"SPECIFICATIONSBrandWestern DigitalSeriesWD Blue SSDModelWDS250G2B0BInterfaceWD Blue SSD M.2 2280SATA III 6Gb/sPerformanceSequential ReadUp to 550 MB/sSequential WriteUp to 525 MB/sRandom Read95,000 IOPSRandom Write81,000 IOPSEndurance100 TBWPowerAverage Active Power52 mWMaximum Read Operating2200 mWMaximum Write Operating2250 mWSlumber56 mWDEVSLP5 - 7 mWReliabilityMTTFUp to 1.75M HoursEnvironmentalOperating Temperatures0°C - 70°CNon-Operating Temperatures-55°C - 85°COperating Vibrations5.0 gRMS, 10 - 2000 HzNon-Operating Vibrations4.9 gRMS, 7 - 800 HzShock1,500G @ 0.5 msec Half SineCertificationsFCC, UL, TUV, KC, BSMI, VCCI, MoroccoPhysical DimensionsSize2.23 x 22 x 80 mmWeight7±1 gWARRANTY 2YEARS",10350.00,LKR
88590170,Maxxis,Maxxis High Roller II Dual Compound Tire (EXO/TR) (29 x 2.30) (Folding),"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.The most important part of a tire is arguably the rubber compound used to within the tread and with Maxxis's Dual Compound you get two compounds that offer low rolling resistance and increased cornering grip. Features:EXO: Extremely cut-resistant and abrasion resistant material layer added to sidewallsTR: Tubeless Ready for increased traction and lower rolling resistanceDUAL: Two compounds used within the tread of select tires to offer lower rolling resistance and increased cornering gripWeight:27.5 x 2.30 (EXO/TR): 845g29 x 2.30 (EXO/TR): 895g This product was added to our catalog on January 20, 2020",61.00,USD
82001025,,Sandisk 32gb Cruzer Glide USB Flash Drive,"At a glanceProfessional, reliable, portable slider designShare, store and protect up to 128GB* of filesPassword-protects and encrypts private files†Up to 2GB* secure online backup†† offered by YuuWaa™Available in 4GB, 8GB, 16GB, 32GB, 64GB and 128GB* capacitiesFull product descriptionThe 64GB* Cruzer Glide™ USB Flash Drive is designed to offer remarkably high levels of reliability and security. It allows you to carry large numbers of spreadsheets, presentations, and other work files – or have fun with vast amounts of music, pictures, home videos or movies, ready for you to access whenever you want. Your private files stay protected as well, with the password protection and encryption offered by SanDisk SecureAccess™ software. You also get the added protection of secure online backup†† (up to 2 GB* optionally available) offered by YuuWaa™. So you can be certain that your data is protected on two fronts.Features and benefitsProfessional, reliable and portable designAn efficient way to share, store and protect your music, pictures, videos and workEasy to useSanDisk Secure Access™ software protects private files with a personal password and automatic 128-bit AES encryption†Simply drag-and-drop files into a private folder or \""vault\"" and they’re safeSecure online backup†† (up to 2GB*) offered by YuuWaa™, SanDisk's online backup partnerAvailable in 4GB, 8GB, 16GB, 32GB, 64GB and 128GB* capacities",4.99,GBP
82659340,,Garmin Black fenix 5S Sapphire Watch with Black Band,"Get More From Your Workout with Less on Your WristPremium smaller-sized (42 mm) multisport GPS watch with Elevate™ wrist heart rate technology¹Preloaded activity profiles for all of your sports and adventuresPut key stats at your fingertips with the performance widget that shows your training status, training load and moreConnected features² include smart notifications, automatic uploads to Garmin Connect™ online fitness community and personalization through free watch faces and apps from our Connect IQ™ storeOutdoor sensors, including GPS and GLONASS satellite reception and 3-axis compass with gyroscope and barometric altimeterBattery life: up to 9 days in smartwatch mode (depending on settings), up to 14 hours in GPS mode or up to 35 hours in UltraTrac™ battery saver modeFor serious athletes and adventurers who want to do more, not wear more — fēnix 5S is the perfect fit.It’s our premium multisport watch that offers full-size performance in a lighter, sleeker, more compact design. So you can beat yesterday with advanced features such as wrist-based heart rate¹, built-in activity profiles, navigation functions, and performance metrics that measure the effectiveness of your workout. It’s one smart sport watch you can comfortably wear anywhere —office or outback —to keep pace with your active lifestyle.Striking Design, Strong PerformanceAthletes and adventurers come in all sizes. That’s why the fēnix 5 series offers multiple models that vary in size to fit every wrist and every workout. Each version offers a variety of stainless steel finishes,QuickFit®watch bandcombinations and premium feature sets to give you the look, performance and lightweight comfort to match both your aesthetic and athletic interests.Dual Navigation NetworksEvery fēnix 5 series watch features advanced GPS and GLONASS satellite reception to track in more challenging environments than GPS alone. You can count on long battery life in each mode of operation (varies by model, depending on settings). And for go-anywhere confidence, all fēnix 5 versions arewater-rated to 100 meters.GeneralLens Materialchemically strengthened glass or sapphire crystalBezel Materialstainless steelCase materialfiber-reinforced polymer with stainless steel rear coverQuickFit™ watch band compatibleincluded (20 mm)Strap materialsilicone or steelPhysical size42 x 42 x 15 mmWeight85 gWater rating10 ATMDisplay typesunlight-visible, transflective memory-in-pixel (MIP)Display size1.1” (27.94 mm) diameterDisplay resolution218 x 218 pixelsColor displayYesBattery lifeSmartwatch mode: Up to 9 daysGPS/HR mode: Up to 14 hoursUltraTrac™ mode: Up to35 hours without wrist heart rateMemory/History64 MBClock FeaturesTime/dateYesGPS Time SyncYesAutomatic daylight saving timeYesAlarm clockYesTimerYesStopwatchYesSunrise/sunset timesYesSensorsGPSYesGLONASSYesGarmin Elevate™ wrist heart rate monitorYesBarometric altimeterYesCompassYesGyroscopeYesAccelerometerYesThermometerYesDaily Smart FeaturesConnectivityBluetooth® Smart, ANT+®, Wi-Fi® with sapphire editionsConnect IQ™ (downloadable watch faces, data fields, widgets and apps)YesSmart notificationsYesCalendarYesWeatherYesControls smartphone musicYesFind My PhoneYesFind My WatchYesVIRB® Camera RemoteYesSmartphone compatibilityiPhone®, Android™Compatible with Garmin Connect™ MobileYesActivity Tracking FeaturesStep counterYesMove bar (displays on device after a period of inactivity; walk for a couple of minutes to reset it)YesAuto goal (learns your activity level and assigns a daily step goal)YesSleep monitoring (monitors total sleep and periods of movement or restful sleep)YesCalories burnedYesFloors climbedYesDistance traveledYesIntensity minutesYesTrueUp™YesMove IQ™YesFitness Ageyes (in app)All-day Stress TrackingYesFitness Equipment/GymAvailable gym activity profilesIndoor Rowing, Strength Training and Cardio TrainingCardio workoutsYesStrength workoutsYesAutomatic rep countingYesTraining, Planning and Analysis FeaturesGPS speed and distanceYesCustomizable data pagesYesCustomizable activity profilesYesAuto Pause®YesInterval trainingYesAdvanced workoutsYesDownloadable training plansYesAuto Lap®YesManual lapYesConfigurable lap alertsYesV02 maxYesTraining Status (lets you see if you’re training effectively by tracking your training history and fitness level trend.)YesTraining Load (your total training load for the last 7 days calculated from estimated EPOC)YesTraining Effect (aerobic)YesTraining Effect (anaerobic)YesCustomizable alertsYesAudio promptsYesFinish timeYesVirtual PartnerYesRace an ActivityYesAuto multisport activitiesYesManual multisport activitiesYesCourse guidanceYesSegments (Live, Garmin)YesStrava features (Beacon, live segments)YesLiveTrackYesGroup LiveTrackYesTouch and/or button lockYesHot keysYesAuto scrollYesActivity history on watchYesHeart Rate FeaturesHR zonesYesHR alertsYesHR caloriesYes% HR maxYes% HRRYesRecovery timeYesAuto max HRYesHRV stress test (measures your heart rate variability while standing still, for 3 minutes, to provide you with an estimated stress level; the scale of this is 1 to 100; low scores indicate lower stress levels)yes (with compatible accessory)Records heart rate while swimmingyes (with HRM-Tri™ and HRM-Swim™)HR Broadcast (broadcasts HR data over ANT+™ to paired devices)YesRunning FeaturesAvailable run profilesRunning, Treadmill Running, Trail RunningGPS-based distance, time and paceYesRunning dynamicsyes (with compatible accessory)Vertical oscillation and ratio (the degree of 'bounce' in your running motion and the cost-benefit ratio with stride length)yes (with compatible accessory)Ground contact time and balance (shows how much time, in the running motion, your foot is on the ground rather than in flight and lets you check your running symmetry)yes (with compatible accessory)Stride length (real time)yes (with compatible accessory)Cadence (provides real-time number of steps per minute)YesPerformance condition (after running 6–20 minutes, compares your real-time condition to your average fitness level)YesLactate threshold (through analysis of your pace and heart rate, estimates the point where your muscles start to rapidly fatigue)yes (with compatible accessory)Run workoutsYesRace predictorYesFoot pod capableYesGolfing FeaturesYardage to F/M/B (distance to front, middle and back of green)YesYardage to layups/doglegsYesMeasures shot distance (calculates exact yardage for shots from anywhere on course)AutomaticDigital scorecardYesStat tracking (strokes, putts per round, greens and fairways hit)YesGarmin AutoShot™YesGreen View with manual pin positionYesHazards and course targetsYesTruSwing™ compatibleYesRound timer/odometerYesOutdoor Recreation FeaturesAvailable outdoor recreation profilesHiking, Climbing, Mountain Biking, Skiing, Snowboarding, XC Skiing, Stand Up Paddleboarding, Rowing, Jumpmaster, TacticalPoint-to-point navigationYesBread crumb trail in real timeYesBack to startYesTracBack®YesUltraTrac modeYesElevation profileYesDistance to destinationYesBarometric trend indicator with Storm AlertYesTrail run auto climbYesVertical speedYesTotal ascent/descentYesCompatible with BaseCamp™YesGPS coordinatesYesProjected waypointYesSight 'N GoYesArea calculationyes (via Connect IQ™)Hunt/fish calendaryes (via Connect IQ™)Sun and moon informationyes (via Connect IQ™)Dual grid coordinatesYesCycling FeaturesAvailable cycling profilesBiking, Indoor Biking, Mountain Biking, TriathlonCoursesYesBike lap and lap maximum power (with power sensor)YesRace an activityYesTime/distance alerts (triggers alarm when you reach goal)YesFTP (Functional Threshold Power)yes (with compatible accessory)Compatible with Vector™ (power meter)YesPower meter compatible (displays power data from compatible third-party ANT+™-enabled power meters)YesCompatible with Varia Vision™ (head-mounted display)YesCompatible with Varia™ radar (rear-facing radar)YesCompatible with Varia™ lightsYesSpeed and cadence sensor support (with sensor)yes (ANT+® and Bluetooth® Smart sensors)Swimming FeaturesAvailable swim profilesPool Swimming, Open Water Swimming, Swimming/RunningPool swim metrics (lengths, distance, pace, stroke count/rate, calories)YesStroke type detection (freestyle, backstroke, breaststroke, butterfly)YesSwim efficiency (SWOLF)YesDrill loggingYesPool swim workoutsYesOpen-water swim metrics (distance, pace, stroke count/rate, stroke distance, calories)YesHeart rate (real-time during rests, interval and session stats during rests, and automatic heart rate download post-swim)yes (with HRM-Tri™ and HRM-Swim™)fenix 5S Sapphire box includes :fēnix 5S SapphireExtra silicone QuickFit™ 20 watch band¹Charging/data cableDocumentation",949.0,AUD
12375305,Ubiquiti,"Ubiquiti UniFi AC HD UAP-AC-HD IEEE 802.11ac 2.47 Gbit/s Wireless Access Point - 2.40 GHz, 5 GHz - 2 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - 5 Pack","2.40 GHz, 5 GHz - 2 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - 5 Pack",1508.99,GBP
13663229,Audio Technica,"Audio Technica ATH-M40X 3.5mm (1/8 inch), Headband/On-Ear, Black","Audio Technica ATH-M40X 3.5mm (1/8 inch), Headband/On-Ear, Black",94.28,EUR
22275252,,D1-TAPE 9MM X 7M BLACK ON WHITE IN,S0720680 Dymo,0,EUR
18503496,,Royal Oak Offshore Chronograph 42mm,"Pre-owned Audemars Piguet Royal Oak Offshore 42mm 26470OR.OO.A125CR.01 42mm 18ct rose gold case, 18ct fixed rose gold bezel, Grey ruthenium-toned dial with “Méga Tapisserie” pattern with white sub dials featuring a date indicator at 3 o’clock, automatic movement with chronograph function, on a black leather strap. Complete with original box and papers.",32995,GBP
29956251,,Evans TT13EC2S EC2 Clear SST,,18.9,EUR
4412392,Maxxis,"Maxxis Maxxis, High Roller II, Tire, 29''x2.50, Folding, Tubeless Ready, 3C Maxx Terra, Double Down, Wide Trail, 120x2TPI, Black",,122.00,CAD
53439915,Corsair,Corsair 16GB DDR4 Vengeance LPX 2133MHz Memory Kit for Skylake,"16GB (2x8GB) Corsair DDR4 Vengeance LPX Black, PC4-17000 (2133), Non-ECC Unbuffered, CAS 13-15-15-28,XMP 2.0, 1.2V",58.52,GBP
29733439,,"Kingston Canvas Select UHS-I, 64 GB",,2.3E1,EUR
37719199,,Manfrotto MVH502A Fluid Head and MVT502AM Tripod with Carrying Bag,"The Manfrotto MVH502A Fluid Head and MVT502AM Tripod with Carrying Bag is a lightweight tripod system designed for use with camcorders and HDSLR cameras. The system features the MVH502A 75mm half ball professional video head, and the telescopic aluminum twin-tube MVT502AM tripod. A padded carrying case is included for transport and storage. The MVH502A Pro Video Head is a professional fluid head with a 75mm half ball tripod mount. The head has a spring-loaded counterbalance system which supports up to 8.8 pounds, while the head has a payload capacity of 15.4 pounds. There are independent locks for pan and tilt, with drag continuously adjustable for both. The MVT502AM video tripod is a lightweight 2-stage, aluminum twin-tube video tripod. It features telescopic aluminum legs for compactness and reduced weight, and its ellipse-profile tubing with redesigned leg locking collars and a mid-level spreader give it added levels of rigidity and stability. The tripod's rubber feet improve grip on all floor and ground surfaces.",569.99,USD
50492036,,Whisky Johnnie Walker Blue Label 700ml,Whisky Johnnie Walker Blue Label 700ml,"258,14",EUR
19580618,RAM Mounts,Ram Mount Composite Double Socket Arm,"The RAP-B-201U-A, short double socket arm, has a socket at both ends that accommodates 1\"" ball bases. This socket technology allows for almost infinite adjustment and perfect viewing angles. (This product does not include single spring)Ram Mount Composite Double Socket Arm DimensionsOverall Length: 2.42\""Socket-To-Socket Length: 1.75\"" About RAM Mounts:RAM Mounts manufactures rugged and versatile mounting systems, protective cases and docking solutions for phones, tablets, cameras, laptops and other mobile devices that can be attached nearly anywhere.View more RAM Mounts products",18.00,AUD
1803520,,Epson - magenta - original - ink cartridge,"The Epson Discproducer features 6 color, high-capacity, and dye based ink cartridges instead of the more common four.With just one set of high-capacity ink cartridges, printing 1000 or more discs without changing cartridges is possible. In addition, ink level status is shown with LED readout for each color to prevent running out of ink while printing.",62.99,CAD
12655453,Dymo,Genuine Dymo D1 Standard Label 24mm x 7m - Black on Yellow,,26.46,AUD
60712,,Omega Seamaster 215.30.46.51.01.001,,,
88641225,,"8GB (2x4GB) HyperX Fury Blue DDR3, 1600MHz, CL10, 1.5V, 240-pin DIMM, kit of 2","8GB (2x4GB) HyperX Fury Blue DDR3, 1600MHz, CL10, 1.5V, 240-pin DIMM, kit of 2",74.99,CAD
96595609,Daniel Wellington,Daniel Wellington Classic Sheffield Watch | Silver 40mm,Nothing is as sleek and refined as a supple black leather wristband attached to a slim and chic watch case. With the Classic Sheffield Men's Watch from Daniel Wellington all of your style needs will be met. [Details] Strap: Leather Strap Color: Black Case Color: Silver Dial Color: Eggshell white...,229.00,USD
98363371,,Epson Pap Photo Premium Glacé A3 (20f./255g),"Epson Pap Photo Premium Glacé A3 (20f./255g), Blanc, Gloss, 255 g/m², A3, 20 feuilles, Epson Stylus Office B1100 Epson Stylus Office T1100 Epson Stylus Photo 1290 Epson Stylus Photo...",35.69,EUR
219508,,Elixir Strings Nanoweb Phosphor Bronze Acoustic Guitar Strings -.012-.053 Light,"Elixir Strings revolutionized guitar strings by finding a way to extend the life of wound strings without compromising the tone. Nanoweb coated strings sound and feel like uncoated strings - they are bright and lively, and the coating is so micro thin that you can barely tell it's there. 6-Strings per set.",1.599E1,USD
84031127,Corsair,Corsair Crystal 570X RGB Mid Tower ATX Case White TG CC-9011110-WW | PCByte,,289.0,AUD
30651444,Garmin,"Garmin, Fenix 6X Pro & Sapphire Edition GPS Watch 51mm","Garmin, Fenix 6X - Pro and Sapphire editions, 51MM, Watch Carbon Grey DLC with Black Band",699,GBP
24477290,HIKVISION,4CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7204HQHI-K1,4CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7204HQHI-K1,0.00,GBP
30875366,,"Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan | Discount Computer Needs","View and shop for Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs.",75.00,AUD
89757104,,WD Black 1TB My Passport Portable USB3.0 HDD (WDBYVG0010BBK-WESN) (Warranty 3years with WD SG),Warranty : 3 Years with WD,89.00,SGD
55696124,Epson,Epson Premium Glossy Photo Paper A4 2x15 Bl. 255g,,14.52,EUR
92885727,Shimano,"Shimano Deore XT CS-M8000 Cassette 11 vitesses, silver/grey",,75.99,EUR
17815464,QBP,SRAM NX Eagle PG-1230 Cassette,"The NX Eagle PG-1230 cassette gives riders every bit of the climbing range that the Eagle ecosystem affords with a simple upgrade to splined-drive body wheels. Designed to be durable enough to withstand the increased demands of E-MTB applications and a perfect solution to heavy-duty use and abuse.Eagle technology provides an expanded, optimum, gear range making you fast on the flats, giving you control on the climbs and unleashing your speed on the descentsThe PG-1230 Eagle cassette meets durability requirements for E-MTB applicationsWide 11-50t gear range - Compatible with a splined driver bodyDesigned to be used with Eagle 12-speed chainsColor:BlackCassette Body Type:Shimano/SRAM 8, 9, 10 SpeedDesigned for ebike:YesDrivetrain Speeds:12Defined Color:BlackCassette Cogs:11-13-15-17-19-22-25-28-32-36-42-50Weight:615 gRange:11-50",100.0,USD
36023646,,Original EPSON S050189 Toner Cyan,,152.81,EUR
39023980,,Maxxis Highroller II Black Fold/120 x 2 3C/Terra/DD/TR/WT Tires,"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, freeride terrain.Features Include:Open, mud clearing tread design with ramped center knobs and aggressive shoulder knobs provide ample bite on loose soil and in corners TERRA - 3C Maxx Terra is softer and offers more traction than 3C Maxx Speed, yet provides better treadwear and less rolling resistance than Maxx Grip DD - Double Down construction features two full 120 TPI casing layers reinforced with a butyl insert TR - Tubeless Ready - sealant required WT - Wide Track casing optimized for rims over 35mm internal widthOpen, mud clearing tread design with ramped center knobs and aggressive shoulder knobs provide ample bite on loose soil and in corners TERRA - 3C Maxx Terra is softer and offers more traction than 3C Maxx Speed, yet provides better treadwear and less rolling resistance than Maxx Grip DD - Double Down construction features two full 120 TPI casing layers reinforced with a butyl insert TR - Tubeless Ready - sealant required WT - Wide Track casing optimized for rims over 35mm internal width",9.0E1,USD
94982317,,"RAM Short Double Socket Arm for 1.5\"" Balls (Overall Length: 3.5\"")","The RAM-201U-B, short double socket arm, has a socket at both ends that accommodates 1.5\"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.SpecificationsDimensions:Overall Length: 3.5\""Socket-To-Socket Length: 2.25\""Material: Powder Coated Marine Grade AluminiumBall: C size 1.5\"" rubberAccessoriesCompatibilityRelated ItemsNotesThe \""U\"" in the part number reflects product packaged in poly bag.InstructionsVideos Warranty RAM Warranty",3.595E1,AUD
79859679,,EPSON cartridge T7551 black XL (WF-8xxx),CZ distribuce / 8715946539591 / C13T755140 /,2146.00,CZK
830028,,"Jabra BIZ 2400 II Mono 3-1 BIZ 2400-2420, NC",Jabra BIZ 2400 II is a corded professional headset that delivers outstanding sound at both ends of the call. Ultra-noise-cancellation microphone eliminates background noise Crystal clear HD voice and HIFI sound for music and talk Unbreakable boom arm for unmatched durability 40% lighter than competing headsets Larger ear cushions provide passive noise protection to improve concentration,1512,HKD
12748766,,Catalyst 2960 Plus-48TC-L,"The Cisco® Catalyst® 2960-Plus Series Switches are fixed-configuration Fast Ethernet switches (Figure 1) that provide enterprise-class Layer 2 switching for branch offices, conventional workspaces, and infrastructure applications. They enable reliable and secure operations with lower total cost of ownership through a range of Cisco IOS® software features, including Cisco Catalyst SmartOperations. For more detail: https://www.cisco.com/c/en/us/support/switches/catalyst-2960-plus-48tc-l-switch/model.html",17982.22,HKD
24160286,,ASUS DUAL-RX5500XT-O8G-EVO Radeon - 8 GB,OC Edition: Boost Clock ~1865 MHz (OC Mode)/ ~1845Mhz (Gaming Mode)Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure.0dB Technology lets you enjoy light gaming in relative silence.IP5X dust resistance offers,319.95,CAD
24092458,,Apple AirPods with Charging Case / COMPARE ON Amazon $139,"Automatically on, automatically connected Easy setup for all your Apple devices Quick access to Siri by saying “Hey Siri” Double-tap to play or skip forward New Apple H1 headphone chip delivers faster wireless connection to your devices Charges quickly in the case Case can be charged using the Lightning connector",119.00,USD
79449686,,AirPods with Wireless Charging Case,"More magical than ever.The new AirPods — complete with Wireless Charging Case — deliver the wireless headphone experience, reimagined. Just pull them out of the case and they’re ready to use with your iPhone, Apple Watch, iPad or Mac.After a simple one-tap setup, AirPods work like magic. They’re automatically on and always connected. AirPods can even sense when they’re in your ears and pause when you take them out.To adjust the volume, change the song, make a call or even get directions, simply say “Hey Siri” and make your request. You have the freedom to wear one or both AirPods, and you can play or skip forward with a double-tap when listening to music or podcasts.Charge your AirPods quickly and easily with the Wireless Charging Case. Just set the case down on a Qi-compatible charging mat and let it charge. The LED indicator on the front of the case lets you know that your AirPods are charging. And when you’re away from a charging mat, you can use the Lightning port to charge.AirPods deliver 5 hours of listening timeand 3 hours of talk time on a single charge.And they’re made to keep up with you, thanks to a Wireless Charging Case that holds multiple charges for more than 24hours of listening time.Need a quick charge? Just 15 minutes in the case gives you 3 hours of listening timeor 2 hours of talk time.Powered by the all-new Apple H1 headphone chip, AirPods use optical sensors and motion accelerometers to detect when they’re in your ears. Whether you’re using both AirPods or just one, the H1 chip automatically routes the audio and engages the microphone. And when you’re on a call or talking to Siri, an additional speech-detecting accelerometer works with beamforming microphones to filter out external noise and focus on the sound of your voice.",2.6999E2,CAD
462557,Shimano,Shimano SPD-SL Pedals Black,,99.95,NZD
60735508,Blaze Outdoor Products,Blaze Professional Grill Cart for 34-Inch 3-Burner Gas Grill,"This Blaze Professional stainless steel 3 burner grill cart is specifically designed to house the Blaze Professional 3 burner grill. The two fold down stainless steel side shelves keep your BBQ tools at hand and provide a convenient work area while you cook. The cart also features two storage drawers and one door below the grill for storing your propane tank, grill cover and BBQ accessories!DIMENSIONS: 34-3/4\"" H x 65-1/2\"" W x 26-3/4\"" D",1099.99,USD
60129288,,"Epson oryginalny ink C13T693500, matte black, 350ml, Epson SureColor SC-T3000, SC-T5000, SC-T7000",,702.30,PLN
76305683,ASUS,Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card,"Buy Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card at multitronic.fi, as well as find price, description and specifications online.",,
